SN,latitude,longitude,x,y,species,code,dia_cm,height_m,class
378,27.412903,85.0613494,308343,3033663,Abies spp,,96,20,1
379,27.41431283,85.06491985,308698,3033813,Acacia catechu,,31,18,4
380,27.41384619,85.06524524,308730,3033761,Adina cardifolia,,40,15,3
381,27.41037517,85.05646907,307856,3033390,Albizia spp,,67,25,1
382,27.41209626,85.07095923,309292,3033558,Alnus nepalensis,,78,23,1
383,27.41240032,85.05622525,307835,3033615,Anogeissus latifolia,,52,17,1
384,27.41110304,85.06989418,309185,3033450,Bombax ceiba,,88,18,1
385,27.41316421,85.0583518,308047,3033696,Cedrela toona,,81,22,4
386,27.41792822,85.06375014,308589,3034216,Abies spp,,10,16,4
387,27.40919418,85.05475102,307684,3033262,Acacia catechu,,16,21,3
388,27.41788896,85.05978959,308197,3034217,Adina cardifolia,,77,16,2
389,27.41329982,85.06977318,309176,3033694,Albizia spp,,48,30,3
390,27.41056425,85.06918546,309114,3033391,Alnus nepalensis,,35,18,1
391,27.41136246,85.05735366,307945,3033498,Anogeissus latifolia,,67,19,1
392,27.4142305,85.06879421,309081,3033798,Bombax ceiba,,24,24,3
393,27.41273867,85.06136297,308344,3033644,Cedrela toona,,22,24,3
394,27.41245948,85.06342911,308548,3033610,Dalbergia sissoo,,71,18,2
395,27.41423964,85.06852804,309055,3033800,Eugenia Jambolana,,50,25,1
396,27.41354148,85.05814586,308027,3033738,Hymenodictyon excelsum,,15,19,4
397,27.41260272,85.06349922,308555,3033626,Lagerstroemia parviflora,,30,19,2
398,27.40927615,85.06791925,308986,3033251,Michelia champaca,,50,15,2
399,27.40990478,85.06348216,308548,3033327,Pinus roxburghii,,100,18,4
400,27.41127428,85.07186834,309380,3033466,Pinus wallichiana,,34,22,3
401,27.41270315,85.06005508,308214,3033642,Quercus spp,,60,29,3
402,27.41555062,85.05987684,308202,3033958,Schima wallichii,,21,22,1
403,27.41148077,85.06664291,308864,3033497,Shorea robusta,,79,25,1
404,27.41237238,85.06074699,308282,3033605,Terminalia alata,,57,15,3
405,27.40865704,85.05516081,307723,3033202,Trewia nudiflora,,25,28,3
406,27.41235223,85.06052094,308260,3033603,Tsuga spp,,50,25,2
407,27.41828254,85.06236143,308452,3034257,Terai spp,,55,30,2
408,27.41389437,85.06170427,308379,3033772,Hill spp,,80,17,3
409,27.41416459,85.06835724,309038,3033792,Abies spp,,28,15,3
410,27.41547011,85.05980612,308195,3033949,Acacia catechu,,26,18,3
411,27.41441427,85.06522448,308728,3033824,Adina cardifolia,,24,15,1
412,27.41317334,85.07064565,309262,3033678,Albizia spp,,65,23,3
413,27.41177553,85.06878516,309076,3033526,Abies spp,,62,18,4
414,27.41294484,85.07106389,309303,3033652,Acacia catechu,,41,26,3
415,27.41458472,85.05855244,308069,3033853,Adina cardifolia,,84,22,4
416,27.41418771,85.06307891,308516,3033802,Albizia spp,,20,24,2
417,27.41420376,85.05758035,307972,3033813,Alnus nepalensis,,47,17,4
418,27.41383352,85.06935126,309136,3033753,Anogeissus latifolia,,19,22,2
419,27.41109328,85.06377392,308579,3033458,Bombax ceiba,,28,29,2
420,27.4094897,85.05313429,307524,3033297,Cedrela toona,,88,18,2
421,27.41085548,85.05810477,308018,3033441,Dalbergia sissoo,,39,25,4
422,27.41128016,85.05712799,307922,3033489,Eugenia Jambolana,,27,17,3
423,27.41463292,85.0576506,307980,3033860,Hymenodictyon excelsum,,24,24,4
424,27.41057365,85.05491579,307702,3033414,Lagerstroemia parviflora,,16,26,1
425,27.41372824,85.057522,307966,3033760,Michelia champaca,,96,21,3
426,27.41025078,85.06845269,309041,3033358,Pinus roxburghii,,23,29,4
427,27.4090826,85.06637746,308833,3033232,Pinus wallichiana,,96,16,1
428,27.41150309,85.06504993,308706,3033502,Quercus spp,,79,22,3
429,27.41246032,85.06003077,308212,3033616,Schima wallichii,,70,26,2
430,27.41118403,85.0558048,307791,3033481,Shorea robusta,,70,29,1
431,27.41304228,85.06731772,308933,3033669,Terminalia alata,,95,21,2
432,27.41219975,85.06844966,309044,3033574,Trewia nudiflora,,42,22,1
433,27.41706121,85.0631356,308526,3034121,Tsuga spp,,79,20,1
434,27.41635071,85.0575583,307974,3034050,Terai spp,,40,29,2
435,27.4115193,85.05683314,307894,3033516,Hill spp,,78,21,1
436,27.41328112,85.07092539,309290,3033690,Abies spp,,44,22,3
437,27.41096478,85.05908234,308115,3033451,Acacia catechu,,87,27,3
438,27.40896774,85.06818313,309012,3033216,Adina cardifolia,,40,28,2
439,27.4084555,85.05658055,307863,3033177,Albizia spp,,48,16,2
440,27.41353561,85.06032238,308242,3033734,Alnus nepalensis,,74,22,2
441,27.41321551,85.05827622,308039,3033702,Anogeissus latifolia,,63,24,4
442,27.41693015,85.06084923,308300,3034110,Bombax ceiba,,58,17,4
443,27.41104565,85.05564053,307775,3033466,Cedrela toona,,80,29,1
444,27.41199349,85.07268601,309462,3033544,Dalbergia sissoo,,66,18,2
445,27.41190172,85.06731868,308931,3033542,Eugenia Jambolana,,82,25,1
446,27.41113007,85.05655772,307866,3033474,Hymenodictyon excelsum,,13,25,3
447,27.40926276,85.0656256,308759,3033253,Lagerstroemia parviflora,,19,27,1
448,27.40944597,85.0631057,308510,3033277,Michelia champaca,,87,29,1
449,27.41683486,85.06175788,308390,3034098,Pinus roxburghii,,100,24,2
450,27.40927997,85.06372508,308571,3033257,Pinus wallichiana,,26,23,2
451,27.40901895,85.05616933,307824,3033240,Quercus spp,,21,24,2
452,27.41403311,85.05797593,308011,3033793,Schima wallichii,,65,26,1
453,27.41356887,85.06144757,308354,3033736,Shorea robusta,,88,18,2
454,27.41410096,85.06491853,308698,3033790,Terminalia alata,,87,15,2
455,27.41153524,85.06636182,308836,3033503,Trewia nudiflora,,15,29,3
456,27.41130521,85.07087098,309281,3033471,Tsuga spp,,83,15,2
457,27.41168219,85.06762197,308961,3033518,Terai spp,,19,21,4
458,27.41449398,85.0716521,309364,3033823,Hill spp,,62,30,2
459,27.41016342,85.06856923,309052,3033348,Abies spp,,42,18,1
460,27.40880077,85.06477894,308675,3033203,Acacia catechu,,70,20,3
461,27.41151707,85.0710999,309304,3033494,Adina cardifolia,,10,25,4
462,27.4109432,85.06538642,308739,3033439,Albizia spp,,86,24,2
463,27.41062344,85.0640624,308607,3033406,Alnus nepalensis,,76,15,2
464,27.41079578,85.05836231,308044,3033434,Anogeissus latifolia,,94,17,4
465,27.41459138,85.06089133,308300,3033850,Bombax ceiba,,60,30,4
466,27.41175895,85.06834499,309032,3033525,Cedrela toona,,84,21,1
467,27.41260552,85.06975961,309174,3033617,Abies spp,,94,19,3
468,27.4165695,85.06110738,308325,3034069,Acacia catechu,,14,18,3
469,27.41193631,85.06683778,308884,3033547,Adina cardifolia,,92,17,4
470,27.40834307,85.06520476,308716,3033151,Albizia spp,,16,23,1
471,27.40950701,85.057403,307947,3033292,Alnus nepalensis,,16,16,4
472,27.41223844,85.05592783,307805,3033597,Anogeissus latifolia,,90,23,1
473,27.41387201,85.06827332,309029,3033759,Bombax ceiba,,38,16,4
474,27.41055641,85.07080768,309274,3033388,Cedrela toona,,21,16,1
475,27.41497136,85.05932824,308146,3033895,Dalbergia sissoo,,65,18,3
476,27.41194703,85.05845682,308055,3033561,Eugenia Jambolana,,43,20,1
477,27.41410439,85.05867554,308080,3033800,Hymenodictyon excelsum,,58,30,3
478,27.41176568,85.07146923,309341,3033521,Lagerstroemia parviflora,,95,17,1
479,27.41328309,85.06161072,308369,3033704,Michelia champaca,,72,28,1
480,27.4108826,85.06650196,308849,3033431,Pinus roxburghii,,17,27,2
481,27.41651983,85.06389688,308601,3034059,Pinus wallichiana,,68,28,1
482,27.41148385,85.06695542,308895,3033497,Quercus spp,,96,20,1
483,27.41159671,85.06340713,308544,3033515,Schima wallichii,,91,19,3
484,27.41113322,85.0671823,308916,3033458,Shorea robusta,,18,15,2
485,27.41411187,85.06556781,308762,3033790,Terminalia alata,,35,16,2
486,27.41424166,85.06416804,308624,3033807,Trewia nudiflora,,73,29,4
487,27.41245204,85.06433262,308637,3033608,Tsuga spp,,68,28,1
488,27.41252055,85.06716681,308917,3033611,Terai spp,,25,25,3
489,27.41041639,85.0631738,308519,3033384,Hill spp,,77,15,2
490,27.41001485,85.06624506,308822,3033335,Abies spp,,86,17,2
491,27.41268297,85.0665067,308852,3033630,Acacia catechu,,88,15,3
492,27.41298222,85.06448881,308653,3033667,Adina cardifolia,,74,30,4
493,27.41139703,85.05962629,308170,3033498,Albizia spp,,77,16,2
494,27.40926052,85.06502575,308700,3033253,Alnus nepalensis,,95,20,1
495,27.40957081,85.05424067,307634,3033304,Anogeissus latifolia,,64,30,3
496,27.41252925,85.07026912,309224,3033607,Bombax ceiba,,34,19,1
497,27.41619662,85.05984133,308199,3034030,Cedrela toona,,45,29,3
498,27.41530761,85.07079992,309281,3033914,Dalbergia sissoo,,18,22,1
499,27.41392896,85.06409474,308616,3033772,Eugenia Jambolana,,75,23,4
500,27.40820299,85.07062902,309252,3033128,Hymenodictyon excelsum,,56,29,4
501,27.41571865,85.06235575,308447,3033973,Lagerstroemia parviflora,,90,15,4
502,27.41106745,85.06399266,308601,3033455,Michelia champaca,,11,26,1
503,27.4147154,85.06600382,308806,3033856,Pinus roxburghii,,51,25,1
504,27.41241752,85.06969544,309167,3033596,Pinus wallichiana,,83,18,3
505,27.41183657,85.07232211,309426,3033528,Quercus spp,,91,27,4
506,27.40968314,85.05723051,307930,3033312,Schima wallichii,,45,22,2
507,27.41652641,85.06281282,308494,3034062,Shorea robusta,,36,17,4
508,27.41195005,85.06278427,308483,3033555,Terminalia alata,,29,21,1
509,27.41455349,85.06046796,308258,3033847,Trewia nudiflora,,10,28,4
510,27.41281696,85.06768288,308969,3033643,Tsuga spp,,69,28,3
511,27.41411694,85.06272706,308481,3033795,Terai spp,,70,26,2
512,27.41502603,85.06358851,308568,3033894,Hill spp,,85,19,2
513,27.40989311,85.05518634,307728,3033339,Abies spp,,11,28,3
514,27.41627668,85.05977263,308193,3034039,Acacia catechu,,34,25,1
515,27.41438328,85.06665232,308870,3033818,Adina cardifolia,,11,24,1
516,27.41208374,85.05663776,307875,3033579,Albizia spp,,47,17,2
517,27.41147507,85.05786209,307995,3033510,Alnus nepalensis,,53,19,4
518,27.4084957,85.0565079,307856,3033182,Anogeissus latifolia,,89,25,2
519,27.40987724,85.06965446,309159,3033315,Bombax ceiba,,92,16,3
520,27.40996975,85.06892554,309087,3033326,Cedrela toona,,93,26,2
521,27.41630158,85.063189,308530,3034036,Abies spp,,31,26,3
522,27.41207307,85.06225475,308431,3033569,Acacia catechu,,80,16,2
523,27.41511267,85.0626358,308474,3033905,Adina cardifolia,,66,23,1
524,27.41656021,85.06192495,308406,3034067,Albizia spp,,33,22,1
525,27.41111411,85.05931379,308138,3033468,Alnus nepalensis,,50,17,1
526,27.41280636,85.06131014,308339,3033652,Anogeissus latifolia,,98,29,3
527,27.41160831,85.06316965,308520,3033516,Bombax ceiba,,79,19,4
528,27.41600782,85.05720037,307938,3034013,Cedrela toona,,19,21,3
529,27.41379374,85.06296821,308504,3033759,Dalbergia sissoo,,10,16,3
530,27.41501537,85.058983,308112,3033900,Eugenia Jambolana,,80,21,3
531,27.41529661,85.05900351,308115,3033931,Hymenodictyon excelsum,,48,28,1
532,27.40920877,85.0540662,307616,3033264,Lagerstroemia parviflora,,81,21,2
533,27.41234462,85.06679146,308880,3033592,Michelia champaca,,100,30,3
534,27.41131077,85.05644624,307855,3033494,Pinus roxburghii,,57,24,4
535,27.41010995,85.055041,307714,3033363,Pinus wallichiana,,60,18,2
536,27.41226257,85.06500618,308703,3033586,Quercus spp,,62,21,1
537,27.40982681,85.05618164,307826,3033330,Schima wallichii,,25,28,1
538,27.41308306,85.06120521,308329,3033683,Shorea robusta,,31,28,2
539,27.41013881,85.06999751,309193,3033343,Terminalia alata,,22,17,2
540,27.41367961,85.06831671,309033,3033738,Trewia nudiflora,,34,23,2
541,27.41105183,85.07156458,309350,3033442,Tsuga spp,,64,26,1
542,27.40880051,85.05744612,307950,3033214,Terai spp,,53,17,4
543,27.41091961,85.05562116,307773,3033452,Hill spp,,64,30,2
544,27.41185332,85.07146047,309341,3033531,Abies spp,,73,24,4
545,27.4112857,85.05685781,307896,3033490,Acacia catechu,,31,30,3
546,27.41367445,85.06770035,308972,3033738,Adina cardifolia,,35,18,2
547,27.41207301,85.06515564,308718,3033565,Albizia spp,,68,27,2
548,27.41240585,85.06903988,309102,3033596,Alnus nepalensis,,64,23,4
549,27.41256896,85.06668922,308870,3033617,Anogeissus latifolia,,96,17,2
550,27.41205857,85.05833866,308044,3033574,Bombax ceiba,,49,29,3
551,27.41130778,85.06543213,308744,3033480,Cedrela toona,,24,17,2
552,27.41098275,85.06871902,309068,3033438,Dalbergia sissoo,,12,17,2
553,27.41141986,85.05620765,307832,3033506,Eugenia Jambolana,,52,15,1
554,27.41300169,85.06055477,308264,3033675,Hymenodictyon excelsum,,20,29,4
555,27.40950096,85.06481044,308679,3033280,Lagerstroemia parviflora,,60,28,1
556,27.41089179,85.05757115,307966,3033446,Michelia champaca,,98,15,2
557,27.4093443,85.05480932,307690,3033278,Pinus roxburghii,,13,30,3
558,27.40963507,85.05344169,307555,3033313,Pinus wallichiana,,49,28,2
559,27.40960096,85.06897213,309091,3033285,Quercus spp,,84,29,1
560,27.40980078,85.06695219,308891,3033310,Schima wallichii,,81,22,1
561,27.41612526,85.06423156,308633,3034015,Shorea robusta,,79,23,1
562,27.41305548,85.05882634,308093,3033683,Terminalia alata,,54,16,4
563,27.41393867,85.05792749,308006,3033783,Trewia nudiflora,,12,18,4
564,27.41227927,85.05838384,308048,3033598,Tsuga spp,,26,29,3
565,27.41241416,85.07181281,309377,3033592,Terai spp,,43,29,2
566,27.41418498,85.06463961,308670,3033800,Hill spp,,33,22,3
567,27.41236739,85.07252254,309447,3033586,Abies spp,,73,29,3
568,27.41152187,85.06478486,308680,3033504,Acacia catechu,,41,29,1
569,27.41446639,85.07051774,309252,3033822,Adina cardifolia,,90,25,4
570,27.41569094,85.05933381,308148,3033975,Albizia spp,,13,29,1
571,27.41291025,85.07219777,309415,3033647,Alnus nepalensis,,60,15,2
572,27.41214487,85.07082211,309278,3033564,Anogeissus latifolia,,88,29,4
573,27.41120779,85.06759821,308958,3033465,Bombax ceiba,,62,26,3
574,27.41656737,85.05838046,308055,3034073,Cedrela toona,,97,29,4
575,27.41567819,85.06174382,308386,3033969,Abies spp,,56,20,4
576,27.41538615,85.07084855,309286,3033923,Acacia catechu,,82,22,2
577,27.40916969,85.0686032,309054,3033238,Adina cardifolia,,94,27,3
578,27.41450807,85.06866492,309069,3033829,Albizia spp,,72,20,2
579,27.41168928,85.07067031,309262,3033514,Alnus nepalensis,,13,19,1
580,27.41141904,85.05767399,307977,3033504,Anogeissus latifolia,,19,26,3
581,27.40951352,85.0545178,307661,3033298,Bombax ceiba,,37,18,3
582,27.41475511,85.06025899,308238,3033869,Cedrela toona,,69,19,1
583,27.41371666,85.06513882,308719,3033747,Dalbergia sissoo,,99,28,4
584,27.41013914,85.05755278,307962,3033362,Eugenia Jambolana,,60,28,3
585,27.41153911,85.06418915,308621,3033507,Hymenodictyon excelsum,,32,16,1
586,27.40904498,85.06525027,308722,3033229,Lagerstroemia parviflora,,14,18,1
587,27.40930983,85.0678831,308983,3033254,Michelia champaca,,21,28,3
588,27.41458651,85.06839011,309042,3033838,Pinus roxburghii,,36,24,4
589,27.414671,85.06125105,308336,3033859,Pinus wallichiana,,87,30,2
590,27.41472635,85.0641294,308621,3033860,Quercus spp,,28,16,4
591,27.41195356,85.0656662,308768,3033551,Schima wallichii,,91,21,4
592,27.41164509,85.05585094,307797,3033532,Shorea robusta,,13,18,1
593,27.41495751,85.06824609,309028,3033880,Terminalia alata,,45,22,4
594,27.41395818,85.059749,308186,3033782,Trewia nudiflora,,87,28,4
595,27.4148114,85.06203547,308414,3033873,Tsuga spp,,68,18,4
596,27.41363116,85.06826508,309028,3033733,Terai spp,,85,26,3
597,27.41225584,85.06762507,308962,3033581,Hill spp,,58,26,4
598,27.40891203,85.05578101,307785,3033229,Abies spp,,47,27,2
599,27.41121947,85.06377948,308580,3033472,Acacia catechu,,88,25,4
600,27.4130683,85.06991587,309190,3033668,Adina cardifolia,,96,26,1
601,27.41593988,85.06153489,308366,3033999,Albizia spp,,83,19,2
602,27.41068261,85.06802406,308999,3033406,Alnus nepalensis,,31,29,2
603,27.41248055,85.05611237,307824,3033624,Anogeissus latifolia,,21,28,2
604,27.41593864,85.06020886,308235,3034001,Bombax ceiba,,32,16,2
605,27.41646056,85.05914881,308131,3034060,Cedrela toona,,74,22,4
606,27.41018118,85.05747055,307954,3033367,Dalbergia sissoo,,52,30,4
607,27.41410477,85.05843828,308057,3033800,Eugenia Jambolana,,74,26,2
608,27.41354609,85.06425611,308631,3033729,Hymenodictyon excelsum,,75,25,1
609,27.4156661,85.05936434,308151,3033972,Lagerstroemia parviflora,,99,16,2
610,27.41301254,85.06169319,308377,3033674,Michelia champaca,,91,30,2
611,27.41364457,85.06850265,309051,3033734,Pinus roxburghii,,53,16,1
612,27.40915605,85.05416787,307626,3033258,Pinus wallichiana,,94,15,1
613,27.41368596,85.05953871,308165,3033752,Quercus spp,,38,28,1
614,27.41162559,85.07168627,309363,3033505,Schima wallichii,,86,28,4
615,27.41764929,85.06410679,308624,3034184,Shorea robusta,,22,24,3
616,27.41374981,85.05929899,308141,3033760,Terminalia alata,,89,21,2
617,27.41302039,85.06223635,308431,3033674,Trewia nudiflora,,19,26,1
618,27.41365229,85.07193982,309391,3033729,Tsuga spp,,74,15,1
619,27.40921815,85.05797896,308003,3033259,Terai spp,,77,23,1
620,27.41031376,85.06848654,309044,3033365,Hill spp,,37,16,1
621,27.41052937,85.05526723,307737,3033409,Abies spp,,52,21,4
622,27.41254117,85.06965104,309163,3033610,Acacia catechu,,96,19,1
623,27.40967519,85.05579336,307788,3033314,Adina cardifolia,,50,15,2
624,27.41033381,85.07047358,309240,3033364,Albizia spp,,34,27,1
625,27.40993162,85.05184806,307398,3033348,Alnus nepalensis,,23,28,3
626,27.41012709,85.05333917,307546,3033367,Anogeissus latifolia,,32,17,1
627,27.40800616,85.06841662,309033,3033109,Bombax ceiba,,25,28,4
628,27.40980737,85.05398274,307609,3033331,Cedrela toona,,87,30,1
629,27.40902319,85.06574425,308771,3033226,Abies spp,,14,25,4
630,27.40862448,85.05545769,307753,3033198,Acacia catechu,,52,30,2
631,27.40835765,85.06893519,309085,3033147,Adina cardifolia,,76,30,2
632,27.4138873,85.0633391,308541,3033769,Albizia spp,,38,15,1
633,27.40927853,85.0645212,308650,3033256,Alnus nepalensis,,84,16,1
634,27.41190241,85.06856689,309055,3033541,Anogeissus latifolia,,56,20,4
635,27.41092171,85.06767894,308965,3033433,Bombax ceiba,,52,16,4
636,27.40829337,85.05702963,307908,3033158,Abies spp,,85,20,2
637,27.41171814,85.06825927,309024,3033521,Acacia catechu,,92,24,2
638,27.41260732,85.06957125,309155,3033617,Adina cardifolia,,14,27,3
639,27.41377741,85.06797744,309000,3033749,Albizia spp,,13,19,2
640,27.40784732,85.06945377,309135,3033090,Alnus nepalensis,,41,15,4
641,27.41152269,85.06358207,308561,3033506,Anogeissus latifolia,,19,24,2
642,27.41390071,85.06428305,308634,3033769,Bombax ceiba,,83,15,4
643,27.41451213,85.05950235,308163,3033844,Cedrela toona,,19,30,4
644,27.41379246,85.0596143,308173,3033764,Dalbergia sissoo,,33,28,4
645,27.41461583,85.06701055,308905,3033844,Eugenia Jambolana,,63,30,4
646,27.4107222,85.06606064,308805,3033414,Hymenodictyon excelsum,,55,23,4
647,27.40813755,85.05729517,307934,3033141,Lagerstroemia parviflora,,84,29,3
648,27.41017703,85.0698548,309179,3033347,Michelia champaca,,78,21,3
649,27.41492293,85.0676032,308965,3033877,Pinus roxburghii,,27,20,3
650,27.41017482,85.05809909,308017,3033365,Pinus wallichiana,,34,21,4
651,27.41071663,85.0637776,308579,3033417,Quercus spp,,91,30,4
652,27.41142233,85.06768688,308967,3033489,Schima wallichii,,46,28,3
653,27.41060586,85.0671076,308908,3033399,Shorea robusta,,10,23,4
654,27.4160765,85.05748265,307966,3034020,Terminalia alata,,21,29,1
655,27.41037232,85.068347,309030,3033371,Trewia nudiflora,,30,30,3
656,27.41158496,85.06870608,309068,3033505,Tsuga spp,,25,23,1
657,27.40950195,85.06373578,308573,3033282,Terai spp,,71,16,2
658,27.41823823,85.06365191,308580,3034250,Hill spp,,30,16,4
659,27.4117748,85.06934246,309131,3033525,Abies spp,,31,30,2
660,27.41383738,85.06623948,308828,3033759,Acacia catechu,,74,30,3
661,27.41248068,85.05615381,307828,3033624,Adina cardifolia,,26,19,2
662,27.41079367,85.07140982,309334,3033413,Albizia spp,,93,16,2
663,27.40892084,85.06553402,308750,3033215,Alnus nepalensis,,96,24,4
664,27.41279202,85.05909496,308120,3033654,Anogeissus latifolia,,80,23,3
665,27.41398026,85.07092852,309292,3033767,Bombax ceiba,,31,24,1
666,27.41486128,85.06916524,309119,3033868,Cedrela toona,,80,24,2
667,27.41452949,85.05842214,308056,3033847,Dalbergia sissoo,,79,16,1
668,27.41800078,85.06321608,308536,3034225,Eugenia Jambolana,,23,24,4
