latitude,longitude,x,y,Name,species,code,diameter,height_m,class
27.45491778,85.04249483,306552,3038347,Rame kholsa,Acacia catechu,,50,29,1
27.44514032,85.03787349,306078,3037271,Rame kholsa,Adina cardifolia,,60,15,1
27.44295832,85.0465023,306927,3037016,Rame kholsa,Albizia spp,,99,27,4
27.45308779,85.04224913,306524,3038145,Rame kholsa,Alnus nepalensis,,58,22,2
27.44428608,85.03776447,306065,3037177,Rame kholsa,Anogeissus latifolia,,92,15,1
27.44395319,85.03807187,306095,3037139,Rame kholsa,Bombax ceiba,,49,29,1
27.45369044,85.04319626,306619,3038210,Rame kholsa,Cedrela toona,,29,28,1
27.4502167,85.04157193,306452,3037828,Rame kholsa,Abies spp,,65,15,3
27.43950168,85.03618651,305901,3036649,Rame kholsa,Acacia catechu,,60,26,2
27.44307252,85.04594989,306872,3037029,Rame kholsa,Adina cardifolia,,38,17,1
27.45263508,85.04241526,306540,3038094,Rame kholsa,Albizia spp,,51,18,4
27.45173267,85.04051645,306350,3037997,Rame kholsa,Alnus nepalensis,,24,16,2
27.45373777,85.04165617,306467,3038218,Rame kholsa,Anogeissus latifolia,,92,26,2
27.44403654,85.04650573,306929,3037135,Rame kholsa,Bombax ceiba,,75,15,4
27.45086817,85.04211259,306507,3037899,Rame kholsa,Cedrela toona,,95,24,4
27.44359853,85.04065121,306350,3037096,Rame kholsa,Dalbergia sissoo,,12,15,1
27.44918839,85.04477481,306767,3037709,Rame kholsa,Eugenia Jambolana,,37,30,2
27.44314821,85.0382568,306112,3037050,Rame kholsa,Hymenodictyon excelsum,,49,22,1
27.44594038,85.04399023,306684,3037350,Rame kholsa,Lagerstroemia parviflora,,41,25,1
27.44118496,85.03802469,306086,3036832,Rame kholsa,Michelia champaca,,13,26,2
27.44360604,85.04151704,306435,3037095,Rame kholsa,Pinus roxburghii,,38,23,2
27.44469817,85.0424107,306525,3037215,Rame kholsa,Pinus wallichiana,,65,26,4
27.44852112,85.03974847,306269,3037643,Rame kholsa,Quercus spp,,61,16,1
27.45023303,85.0424874,306543,3037828,Rame kholsa,Schima wallichii,,55,24,2
27.44925047,85.04002675,306298,3037723,Rame kholsa,Shorea robusta,,83,18,2
27.44499528,85.04247258,306532,3037248,Rame kholsa,Terminalia alata,,14,29,1
27.45172554,85.04010544,306310,3037997,Rame kholsa,Trewia nudiflora,,24,25,2
27.44708852,85.04070808,306361,3037482,Rame kholsa,Tsuga spp,,50,17,2
27.44767983,85.04454675,306742,3037542,Rame kholsa,Terai spp,,36,25,3
27.44548385,85.04457559,306741,3037299,Rame kholsa,Hill spp,,89,16,2
27.44994659,85.04348352,306641,3037795,Rame kholsa,Abies spp,,32,24,2
27.44663643,85.04546689,306831,3037425,Rame kholsa,Acacia catechu,,33,23,4
27.44607303,85.04129574,306418,3037369,Rame kholsa,Adina cardifolia,,25,22,4
27.44431181,85.04570874,306851,3037167,Rame kholsa,Albizia spp,,40,22,4
27.44829536,85.04773283,307058,3037605,Rame kholsa,Alnus nepalensis,,71,26,2
27.44302144,85.04067748,306351,3037032,Rame kholsa,Anogeissus latifolia,,64,16,3
27.43714212,85.03655438,305933,3036387,Rame kholsa,Bombax ceiba,,38,30,3
27.45285943,85.04348974,306646,3038118,Rame kholsa,Cedrela toona,,65,24,1
27.44514648,85.04584228,306865,3037259,Rame kholsa,Dalbergia sissoo,,15,26,2
27.44691166,85.04563178,306848,3037455,Rame kholsa,Eugenia Jambolana,,69,17,3
27.44873462,85.04135762,306428,3037664,Rame kholsa,Hymenodictyon excelsum,,42,27,3
27.44327831,85.04519683,306798,3037053,Rame kholsa,Lagerstroemia parviflora,,69,27,4
27.4506349,85.04333809,306627,3037871,Rame kholsa,Michelia champaca,,34,29,4
27.44721182,85.0472929,307012,3037486,Rame kholsa,Pinus roxburghii,,77,20,2
27.44920701,85.04082344,306376,3037717,Rame kholsa,Pinus wallichiana,,35,15,1
27.45171276,85.04161595,306459,3037993,Rame kholsa,Quercus spp,,90,25,1
27.45137223,85.04273005,306569,3037954,Rame kholsa,Schima wallichii,,35,17,3
27.44991158,85.04105786,306401,3037795,Rame kholsa,Shorea robusta,,51,24,3
27.44765098,85.04422423,306710,3037539,Rame kholsa,Terminalia alata,,41,20,1
27.44484024,85.04396726,306680,3037228,Rame kholsa,Trewia nudiflora,,96,18,4
27.44489544,85.0451945,306801,3037232,Rame kholsa,Tsuga spp,,48,30,1
27.43966546,85.03767678,306049,3036665,Rame kholsa,Terai spp,,66,26,1
27.44480923,85.03801947,306092,3037234,Rame kholsa,Hill spp,,80,22,3
27.44543105,85.04593282,306875,3037291,Rame kholsa,Abies spp,,96,20,1
27.44538203,85.03968719,306257,3037295,Rame kholsa,Acacia catechu,,31,18,4
27.44692932,85.03773309,306067,3037469,Rame kholsa,Adina cardifolia,,40,15,3
27.45074255,85.04213021,306508,3037885,Rame kholsa,Albizia spp,,67,25,1
27.44069867,85.03626787,305911,3036781,Rame kholsa,Alnus nepalensis,,78,23,1
27.45523078,85.04179314,306483,3038383,Rame kholsa,Anogeissus latifolia,,52,17,1
27.44665401,85.04183724,306472,3037433,Rame kholsa,Bombax ceiba,,88,18,1
27.44719213,85.04568815,306854,3037486,Rame kholsa,Cedrela toona,,81,22,4
27.44482472,85.04659282,306939,3037222,Rame kholsa,Abies spp,,10,16,4
27.44456582,85.04207829,306492,3037201,Rame kholsa,Acacia catechu,,16,21,3
27.44474294,85.03829414,306119,3037226,Rame kholsa,Adina cardifolia,,77,16,2
27.44388018,85.04430061,306711,3037121,Rame kholsa,Albizia spp,,48,30,3
27.44855877,85.03929816,306224,3037648,Rame kholsa,Alnus nepalensis,,35,18,1
27.45386933,85.04232038,306533,3038231,Rame kholsa,Anogeissus latifolia,,67,19,1
27.44492352,85.03996248,306284,3037244,Rame kholsa,Bombax ceiba,,24,24,3
27.44730822,85.04252918,306542,3037504,Rame kholsa,Cedrela toona,,22,24,3
27.44416634,85.04367779,306650,3037154,Rame kholsa,Dalbergia sissoo,,71,18,2
27.44069115,85.03630151,305914,3036780,Rame kholsa,Eugenia Jambolana,,50,25,1
27.4503655,85.03943721,306241,3037848,Rame kholsa,Hymenodictyon excelsum,,15,19,4
27.44246434,85.04039832,306323,3036971,Rame kholsa,Lagerstroemia parviflora,,30,19,2
27.44843251,85.04257051,306548,3037628,Rame kholsa,Michelia champaca,,50,15,2
27.44497597,85.03863921,306153,3037252,Rame kholsa,Pinus roxburghii,,100,18,4
27.44501134,85.04295513,306580,3037249,Rame kholsa,Pinus wallichiana,,34,22,3
27.44990404,85.03990993,306287,3037796,Rame kholsa,Quercus spp,,60,29,3
27.44162187,85.03877334,306160,3036880,Rame kholsa,Schima wallichii,,21,22,1
27.45041072,85.04367445,306660,3037846,Rame kholsa,Shorea robusta,,79,25,1
27.44527544,85.04700819,306981,3037272,Rame kholsa,Terminalia alata,,57,15,3
27.44224817,85.03769863,306055,3036951,Rame kholsa,Trewia nudiflora,,25,28,3
27.44448446,85.04043171,306329,3037194,Rame kholsa,Tsuga spp,,50,25,2
27.44579711,85.04149905,306437,3037338,Rame kholsa,Terai spp,,55,30,2
27.44281122,85.04010935,306295,3037009,Rame kholsa,Hill spp,,80,17,3
27.44513942,85.03900156,306189,3037269,Rame kholsa,Abies spp,,28,15,3
27.43905934,85.03601318,305883,3036600,Rame kholsa,Acacia catechu,,26,18,3
27.45307223,85.04273748,306572,3038142,Rame kholsa,Adina cardifolia,,24,15,1
27.45141148,85.03962119,306261,3037963,Rame kholsa,Albizia spp,,65,23,3
27.45144089,85.0404193,306340,3037965,Rame kholsa,Abies spp,,62,18,4
27.44319923,85.04056442,306340,3037052,Rame kholsa,Acacia catechu,,41,26,3
27.44296023,85.04494643,306773,3037018,Rame kholsa,Adina cardifolia,,84,22,4
27.45085339,85.04592527,306884,3037891,Rame kholsa,Albizia spp,,20,24,2
27.44842568,85.04038122,306331,3037631,Rame kholsa,Alnus nepalensis,,47,17,4
27.44560504,85.04640429,306922,3037309,Rame kholsa,Anogeissus latifolia,,19,22,2
27.44726046,85.04012482,306304,3037502,Rame kholsa,Bombax ceiba,,28,29,2
27.44606856,85.04577464,306860,3037362,Rame kholsa,Cedrela toona,,88,18,2
27.44197311,85.03655035,305941,3036922,Rame kholsa,Dalbergia sissoo,,39,25,4
27.45184427,85.04184724,306482,3038008,Rame kholsa,Eugenia Jambolana,,27,17,3
27.44921236,85.03824687,306122,3037722,Rame kholsa,Hymenodictyon excelsum,,24,24,4
27.4467657,85.04436669,306722,3037441,Rame kholsa,Lagerstroemia parviflora,,16,26,1
27.45272799,85.04210152,306509,3038105,Rame kholsa,Michelia champaca,,96,21,3
27.45379938,85.04083427,306385,3038226,Rame kholsa,Pinus roxburghii,,23,29,4
27.44438613,85.04531434,306812,3037176,Rame kholsa,Pinus wallichiana,,96,16,1
27.44424172,85.04572307,306852,3037159,Rame kholsa,Quercus spp,,79,22,3
27.44996559,85.04299085,306592,3037798,Rame kholsa,Schima wallichii,,70,26,2
27.45499167,85.0429237,306594,3038355,Rame kholsa,Shorea robusta,,70,29,1
27.44816623,85.0463622,306922,3037593,Rame kholsa,Terminalia alata,,95,21,2
27.44364024,85.0396481,306250,3037102,Rame kholsa,Trewia nudiflora,,42,22,1
27.45360791,85.04290109,306589,3038201,Rame kholsa,Tsuga spp,,79,20,1
27.44066063,85.03694575,305978,3036776,Rame kholsa,Terai spp,,40,29,2
27.44579383,85.04477729,306761,3037333,Rame kholsa,Hill spp,,78,21,1
27.43901951,85.03719384,306000,3036594,Rame kholsa,Abies spp,,44,22,3
27.44624069,85.03840637,306132,3037392,Rame kholsa,Acacia catechu,,87,27,3
27.44858239,85.04171779,306464,3037646,Rame kholsa,Adina cardifolia,,40,28,2
27.44311789,85.03877617,306163,3037045,Rame kholsa,Albizia spp,,48,16,2
27.44750012,85.04653435,306938,3037519,Rame kholsa,Alnus nepalensis,,74,22,2
27.44442121,85.04627883,306907,3037178,Rame kholsa,Anogeissus latifolia,,63,24,4
27.44708505,85.03840083,306133,3037486,Rame kholsa,Bombax ceiba,,58,17,4
27.44800262,85.0394871,306242,3037586,Rame kholsa,Cedrela toona,,80,29,1
27.44829667,85.04341962,306631,3037612,Rame kholsa,Dalbergia sissoo,,66,18,2
27.4528178,85.04100805,306401,3038117,Rame kholsa,Eugenia Jambolana,,82,25,1
27.44485926,85.04258536,306543,3037233,Rame kholsa,Hymenodictyon excelsum,,13,25,3
27.44700663,85.04792614,307075,3037462,Rame kholsa,Lagerstroemia parviflora,,19,27,1
27.44707264,85.04549881,306835,3037473,Rame kholsa,Michelia champaca,,87,29,1
27.45049172,85.04288558,306582,3037856,Rame kholsa,Pinus roxburghii,,100,24,2
27.44403243,85.04057112,306342,3037144,Rame kholsa,Pinus wallichiana,,26,23,2
27.44692576,85.04211715,306500,3037462,Rame kholsa,Quercus spp,,21,24,2
27.44492923,85.0405014,306337,3037244,Rame kholsa,Schima wallichii,,65,26,1
27.44422801,85.04501943,306783,3037159,Rame kholsa,Shorea robusta,,88,18,2
27.44493078,85.04712048,306991,3037233,Rame kholsa,Terminalia alata,,87,15,2
27.44854748,85.04615237,306902,3037636,Rame kholsa,Trewia nudiflora,,15,29,3
27.44108063,85.03853229,306136,3036820,Rame kholsa,Tsuga spp,,83,15,2
27.44256873,85.03746529,306033,3036987,Rame kholsa,Terai spp,,19,21,4
27.44825516,85.04751698,307036,3037601,Rame kholsa,Hill spp,,62,30,2
27.446163,85.04014295,306304,3037381,Rame kholsa,Abies spp,,42,18,1
27.44112145,85.03709995,305994,3036827,Rame kholsa,Acacia catechu,,70,20,3
27.44880319,85.04128929,306422,3037672,Rame kholsa,Adina cardifolia,,10,25,4
27.45311728,85.04167722,306468,3038149,Rame kholsa,Albizia spp,,86,24,2
27.4500285,85.04570775,306861,3037800,Rame kholsa,Alnus nepalensis,,76,15,2
27.45035788,85.03900721,306199,3037847,Rame kholsa,Anogeissus latifolia,,94,17,4
27.44930365,85.04473428,306763,3037722,Rame kholsa,Bombax ceiba,,60,30,4
27.4388616,85.03630556,305912,3036578,Rame kholsa,Cedrela toona,,84,21,1
27.44649156,85.04756039,307038,3037406,Rame kholsa,Abies spp,,94,19,3
27.4423049,85.0395714,306241,3036954,Rame kholsa,Acacia catechu,,14,18,3
27.44616524,85.04274905,306561,3037377,Rame kholsa,Adina cardifolia,,92,17,4
27.44807153,85.04627323,306913,3037583,Rame kholsa,Albizia spp,,16,23,1
27.44866048,85.04469574,306758,3037650,Rame kholsa,Alnus nepalensis,,16,16,4
27.44305587,85.0457904,306857,3037028,Rame kholsa,Anogeissus latifolia,,90,23,1
27.44417885,85.04332063,306614,3037156,Rame kholsa,Bombax ceiba,,38,16,4
27.4524854,85.04303386,306601,3038077,Rame kholsa,Cedrela toona,,21,16,1
27.44857322,85.03906093,306201,3037650,Rame kholsa,Dalbergia sissoo,,65,18,3
27.44209301,85.03827188,306112,3036933,Rame kholsa,Eugenia Jambolana,,43,20,1
27.44331882,85.03832872,306119,3037068,Rame kholsa,Hymenodictyon excelsum,,58,30,3
27.44345245,85.03787675,306075,3037084,Rame kholsa,Lagerstroemia parviflora,,95,17,1
27.44677425,85.04073888,306364,3037448,Rame kholsa,Michelia champaca,,72,28,1
27.45573754,85.04226283,306530,3038438,Rame kholsa,Pinus roxburghii,,17,27,2
27.43907093,85.03739376,306020,3036599,Rame kholsa,Pinus wallichiana,,68,28,1
27.44627606,85.04039976,306329,3037393,Rame kholsa,Quercus spp,,96,20,1
27.45155064,85.039755,306275,3037978,Rame kholsa,Schima wallichii,,91,19,3
27.44477781,85.04638963,306919,3037218,Rame kholsa,Shorea robusta,,18,15,2
27.44321363,85.04216816,306499,3037051,Rame kholsa,Terminalia alata,,35,16,2
27.45086713,85.04370257,306664,3037896,Rame kholsa,Trewia nudiflora,,73,29,4
27.45167426,85.04335189,306631,3037986,Rame kholsa,Tsuga spp,,68,28,1
27.4439536,85.04562372,306842,3037127,Rame kholsa,Terai spp,,25,25,3
27.44717127,85.04520967,306806,3037485,Rame kholsa,Hill spp,,77,15,2
27.43828649,85.03705584,305985,3036513,Rame kholsa,Abies spp,,86,17,2
27.44995432,85.04033472,306329,3037801,Rame kholsa,Acacia catechu,,88,15,3
27.44744816,85.0378715,306082,3037527,Rame kholsa,Adina cardifolia,,74,30,4
27.44433699,85.04614624,306894,3037169,Rame kholsa,Albizia spp,,77,16,2
27.44037222,85.03798832,306081,3036742,Rame kholsa,Alnus nepalensis,,95,20,1
27.44539746,85.04239345,306525,3037292,Rame kholsa,Anogeissus latifolia,,64,30,3
27.44023803,85.03665635,305949,3036730,Rame kholsa,Bombax ceiba,,34,19,1
27.44525498,85.04704218,306984,3037269,Rame kholsa,Cedrela toona,,45,29,3
27.43907278,85.03689757,305971,3036600,Rame kholsa,Dalbergia sissoo,,18,22,1
27.45330711,85.04208147,306508,3038169,Rame kholsa,Eugenia Jambolana,,75,23,4
27.44620468,85.04112015,306400,3037384,Rame kholsa,Hymenodictyon excelsum,,56,29,4
27.44998253,85.04490086,306781,3037797,Rame kholsa,Lagerstroemia parviflora,,90,15,4
27.44525169,85.03825509,306116,3037283,Rame kholsa,Michelia champaca,,11,26,1
27.44367814,85.04618586,306897,3037096,Rame kholsa,Pinus roxburghii,,51,25,1
27.44828822,85.03975213,306269,3037617,Rame kholsa,Pinus wallichiana,,83,18,3
27.45489909,85.04248113,306550,3038345,Rame kholsa,Quercus spp,,91,27,4
27.44727313,85.04069093,306360,3037503,Rame kholsa,Schima wallichii,,45,22,2
27.44808936,85.03861508,306156,3037597,Rame kholsa,Shorea robusta,,36,17,4
27.45123795,85.04003995,306303,3037943,Rame kholsa,Terminalia alata,,29,21,1
27.45366771,85.04204928,306505,3038209,Rame kholsa,Trewia nudiflora,,10,28,4
27.447974,85.03988202,306281,3037582,Rame kholsa,Tsuga spp,,69,28,3
27.44866188,85.04233835,306525,3037654,Rame kholsa,Terai spp,,70,26,2
27.45272188,85.04184861,306484,3038105,Rame kholsa,Hill spp,,85,19,2
27.45086592,85.04164798,306461,3037900,Rame kholsa,Abies spp,,11,28,3
27.44681292,85.047434,307026,3037441,Rame kholsa,Acacia catechu,,34,25,1
27.44443768,85.04545694,306826,3037181,Rame kholsa,Adina cardifolia,,11,24,1
27.45059914,85.04470539,306763,3037865,Rame kholsa,Albizia spp,,47,17,2
27.44833233,85.04417996,306707,3037615,Rame kholsa,Alnus nepalensis,,53,19,4
27.44489856,85.03777753,306068,3037244,Rame kholsa,Anogeissus latifolia,,89,25,2
27.44655788,85.04131854,306421,3037423,Rame kholsa,Bombax ceiba,,92,16,3
27.45034154,85.04422265,306714,3037837,Rame kholsa,Cedrela toona,,93,26,2
27.44635089,85.04112647,306401,3037400,Rame kholsa,Abies spp,,31,26,3
27.44680068,85.03798314,306091,3037455,Rame kholsa,Acacia catechu,,80,16,2
27.44503807,85.03913453,306202,3037258,Rame kholsa,Adina cardifolia,,66,23,1
27.44669957,85.03980665,306272,3037441,Rame kholsa,Albizia spp,,33,22,1
27.44599338,85.03960792,306251,3037363,Rame kholsa,Alnus nepalensis,,50,17,1
27.44859728,85.03862572,306158,3037653,Rame kholsa,Anogeissus latifolia,,98,29,3
27.44638456,85.04175759,306464,3037403,Rame kholsa,Bombax ceiba,,79,19,4
27.44566211,85.04114665,306402,3037324,Rame kholsa,Cedrela toona,,19,21,3
27.4542258,85.04314269,306614,3038269,Rame kholsa,Dalbergia sissoo,,10,16,3
27.44301539,85.04055447,306339,3037031,Rame kholsa,Eugenia Jambolana,,80,21,3
27.44356301,85.0437474,306656,3037087,Rame kholsa,Hymenodictyon excelsum,,48,28,1
27.44367928,85.0446253,306743,3037099,Rame kholsa,Lagerstroemia parviflora,,81,21,2
27.45008995,85.04482568,306774,3037809,Rame kholsa,Michelia champaca,,100,30,3
27.44118751,85.03651043,305936,3036835,Rame kholsa,Pinus roxburghii,,57,24,4
27.44714717,85.04198792,306488,3037487,Rame kholsa,Pinus wallichiana,,60,18,2
27.44831714,85.03835155,306130,3037622,Rame kholsa,Quercus spp,,62,21,1
27.45343258,85.04290687,306590,3038182,Rame kholsa,Schima wallichii,,25,28,1
27.4391933,85.03687711,305969,3036614,Rame kholsa,Shorea robusta,,31,28,2
27.44665819,85.04093628,306383,3037434,Rame kholsa,Terminalia alata,,22,17,2
27.45325477,85.04081927,306383,3038166,Rame kholsa,Trewia nudiflora,,34,23,2
27.45297132,85.04190068,306489,3038132,Rame kholsa,Tsuga spp,,64,26,1
27.44904126,85.04079807,306374,3037699,Rame kholsa,Terai spp,,53,17,4
27.44270325,85.03898339,306183,3036999,Rame kholsa,Hill spp,,64,30,2
27.44730476,85.04402823,306690,3037501,Rame kholsa,Abies spp,,73,24,4
27.4485955,85.03861997,306158,3037653,Rame kholsa,Acacia catechu,,31,30,3
27.44586663,85.0388954,306180,3037350,Rame kholsa,Adina cardifolia,,35,18,2
27.44666287,85.04642156,306925,3037426,Rame kholsa,Albizia spp,,68,27,2
27.45418802,85.04140278,306442,3038268,Rame kholsa,Alnus nepalensis,,64,23,4
27.44801339,85.04143005,306434,3037584,Rame kholsa,Anogeissus latifolia,,96,17,2
27.4447298,85.0443867,306721,3037215,Rame kholsa,Bombax ceiba,,49,29,3
27.44374091,85.03725954,306015,3037117,Rame kholsa,Cedrela toona,,24,17,2
27.45135661,85.04384654,306679,3037950,Rame kholsa,Dalbergia sissoo,,12,17,2
27.44897733,85.03853695,306150,3037695,Rame kholsa,Eugenia Jambolana,,52,15,1
27.44986456,85.04403996,306696,3037785,Rame kholsa,Hymenodictyon excelsum,,20,29,4
27.44821356,85.03849084,306144,3037611,Rame kholsa,Lagerstroemia parviflora,,60,28,1
27.44620459,85.04795469,307076,3037373,Rame kholsa,Michelia champaca,,98,15,2
27.44738382,85.04455953,306743,3037509,Rame kholsa,Pinus roxburghii,,13,30,3
27.4413337,85.03722224,306007,3036850,Rame kholsa,Pinus wallichiana,,49,28,2
27.44540566,85.03932009,306221,3037298,Rame kholsa,Quercus spp,,84,29,1
27.4477363,85.04004889,306297,3037555,Rame kholsa,Schima wallichii,,81,22,1
27.43802369,85.03601444,305881,3036485,Rame kholsa,Shorea robusta,,79,23,1
27.44420875,85.04618889,306898,3037155,Rame kholsa,Terminalia alata,,54,16,4
27.44920622,85.04541031,306830,3037710,Rame kholsa,Trewia nudiflora,,12,18,4
27.4458721,85.04053659,306342,3037348,Rame kholsa,Tsuga spp,,26,29,3
27.44461554,85.04669749,306949,3037199,Rame kholsa,Terai spp,,43,29,2
27.4394829,85.03726573,306008,3036645,Rame kholsa,Hill spp,,33,22,3
27.45442415,85.04265002,306566,3038292,Rame kholsa,Abies spp,,73,29,3
27.45365397,85.04219016,306519,3038208,Rame kholsa,Acacia catechu,,41,29,1
27.45304172,85.04349846,306648,3038138,Rame kholsa,Adina cardifolia,,90,25,4
27.44827119,85.04228079,306519,3037611,Rame kholsa,Albizia spp,,13,29,1
27.45401663,85.04242815,306543,3038247,Rame kholsa,Alnus nepalensis,,60,15,2
27.4460546,85.03905015,306196,3037370,Rame kholsa,Anogeissus latifolia,,88,29,4
27.44528094,85.04063137,306351,3037282,Rame kholsa,Bombax ceiba,,62,26,3
27.44760232,85.04006645,306299,3037540,Rame kholsa,Cedrela toona,,97,29,4
27.44377162,85.04352944,306634,3037111,Rame kholsa,Abies spp,,56,20,4
27.45317754,85.04258393,306557,3038154,Rame kholsa,Acacia catechu,,82,22,2
27.4513165,85.04595474,306887,3037943,Rame kholsa,Adina cardifolia,,94,27,3
27.45321115,85.04093337,306394,3038160,Rame kholsa,Albizia spp,,72,20,2
27.4466593,85.03938881,306230,3037437,Rame kholsa,Alnus nepalensis,,13,19,1
27.44212945,85.03720052,306006,3036938,Rame kholsa,Anogeissus latifolia,,19,26,3
27.45182888,85.04437965,306733,3038002,Rame kholsa,Bombax ceiba,,37,18,3
27.45306822,85.04266925,306566,3038142,Rame kholsa,Cedrela toona,,69,19,1
27.4453094,85.04690198,306970,3037276,Rame kholsa,Dalbergia sissoo,,99,28,4
27.44402611,85.04527277,306807,3037136,Rame kholsa,Eugenia Jambolana,,60,28,3
27.44028794,85.03660789,305944,3036735,Rame kholsa,Hymenodictyon excelsum,,32,16,1
27.44099865,85.03880108,306162,3036811,Rame kholsa,Lagerstroemia parviflora,,14,18,1
27.44939392,85.03912674,306209,3037740,Rame kholsa,Michelia champaca,,21,28,3
27.44237449,85.03734756,306021,3036965,Rame kholsa,Pinus roxburghii,,36,24,4
27.45145031,85.04223747,306520,3037963,Rame kholsa,Pinus wallichiana,,87,30,2
27.43983491,85.03639993,305923,3036685,Rame kholsa,Quercus spp,,28,16,4
27.44503338,85.03789875,306080,3037259,Rame kholsa,Schima wallichii,,91,21,4
27.45011073,85.04105934,306401,3037817,Rame kholsa,Shorea robusta,,13,18,1
27.45015002,85.03922877,306220,3037824,Rame kholsa,Terminalia alata,,45,22,4
27.44672341,85.03923239,306215,3037444,Rame kholsa,Trewia nudiflora,,87,28,4
27.4529957,85.04295529,306594,3038133,Rame kholsa,Tsuga spp,,68,18,4
